,Date,M2,Pct Change_M2
28,2009-07-20,8399.8,-0.0030384314097847698
29,2009-07-27,8366.4,-0.00397628514964643
30,2009-08-03,8397.8,0.003753107668770239
31,2009-08-10,8417.2,0.002310128843268755
32,2009-08-17,8419.4,0.000261369576581183
33,2009-08-24,8340.9,-0.009323704777062458
34,2009-08-31,8351.8,0.0013068134134206488
35,2009-09-07,8423.3,0.00856102876026732
36,2009-09-14,8437.1,0.0016383127752781501
37,2009-09-21,8384.8,-0.006198812388143016
38,2009-09-28,8344.5,-0.004806316191203086
39,2009-10-05,8416.3,0.00860447001018616
40,2009-10-12,8431.2,0.0017703741549137675
41,2009-10-19,8450.1,0.002241673783091258
42,2009-10-26,8392.4,-0.006828321558324801
43,2009-11-02,8437.8,0.005409656355750414
44,2009-11-09,8497.2,0.007039749697788755
45,2009-11-16,8524.0,0.003153980134632528
46,2009-11-23,8483.4,-0.004763022055373156
47,2009-11-30,8506.8,0.0027583280288563383
48,2009-12-07,8559.7,0.006218554568110379
49,2009-12-14,8558.2,-0.00017523978644107263
50,2009-12-21,8541.7,-0.0019279755088686956
51,2009-12-28,8527.1,-0.0017092616223937096
52,2010-01-04,8534.2,0.0008326394671107629
53,2010-01-11,8494.9,-0.004605001054580504
54,2010-01-18,8476.3,-0.002189549023531856
55,2010-01-25,8411.2,-0.0076802378396232385
56,2010-02-01,8428.8,0.0020924481643520565
57,2010-02-08,8481.4,0.006240508731966576
58,2010-02-15,8530.4,0.005777348079326616
59,2010-02-22,8508.5,-0.0025672887555097113
60,2010-03-01,8527.7,0.002256566962449469
61,2010-03-08,8581.1,0.006261946363028681
62,2010-03-15,8599.2,0.0021092866881868844
63,2010-03-22,8564.9,-0.003988743138896744
64,2010-03-29,8557.8,-0.0008289647281346513
65,2010-04-05,8657.4,0.011638505223305007
66,2010-04-12,8641.3,-0.0018596807355557576
67,2010-04-19,8621.5,-0.002291321907583299
68,2010-04-26,8526.0,-0.011076958765876
69,2010-05-03,8552.7,0.0031315974665728774
70,2010-05-10,8580.5,0.0032504355349771696
71,2010-05-17,8617.0,0.004253831361808791
72,2010-05-24,8548.4,-0.007961007311129253
73,2010-05-31,8589.7,0.004831313462168474
74,2010-06-07,8651.4,0.007183021525780653
75,2010-06-14,8628.3,-0.002670088078230104
76,2010-06-21,8599.9,-0.0032914942688594406
77,2010-06-28,8556.2,-0.0050814544355165525
78,2010-07-05,8604.4,0.005633341904116129
79,2010-07-12,8598.8,-0.0006508298080052377
80,2010-07-19,8573.8,-0.002907382425454741
81,2010-07-26,8534.4,-0.004595395273974123
82,2010-08-02,8585.3,0.005964098237720261
83,2010-08-09,8626.1,0.004752309179644421
84,2010-08-16,8631.6,0.0006375998423389095
85,2010-08-23,8579.8,-0.006001204875110133
86,2010-08-30,8586.0,0.000722627567076195
87,2010-09-06,8670.1,0.009795015140927177
88,2010-09-13,8682.7,0.0014532704351737369
89,2010-09-20,8646.1,-0.0042152786575604395
90,2010-09-27,8603.5,-0.004927076947988107
91,2010-10-04,8692.9,0.010391119893066625
92,2010-10-11,8715.5,0.002599822843930122
93,2010-10-18,8738.6,0.002650450347082778
94,2010-10-25,8667.9,-0.008090540818895597
95,2010-11-01,8705.5,0.004337844229859611
96,2010-11-08,8768.7,0.00725977830107416
97,2010-11-15,8788.1,0.0022124146110598097
98,2010-11-22,8764.3,-0.0027082076899445084
99,2010-11-29,8785.2,0.002384674189610303
100,2010-12-06,8829.1,0.004997040477166204
101,2010-12-13,8848.4,0.002185953268169838
102,2010-12-20,8857.2,0.0009945300845350946
103,2010-12-27,8874.8,0.001987083954296809
104,2011-01-03,8888.5,0.0015436967593636108
105,2011-01-10,8887.3,-0.00013500590650850075
106,2011-01-17,8910.1,0.0025654585757204362
107,2011-01-24,8790.0,-0.013479085532148938
108,2011-01-31,8789.4,-6.825938566557e-05
109,2011-02-07,8868.3,0.008976721960543443
110,2011-02-14,8886.0,0.0019958729406990283
111,2011-02-21,8886.0,0.0
112,2011-02-28,8908.2,0.002498311951384391
113,2011-03-07,8996.3,0.009889764486652686
114,2011-03-14,9009.4,0.00145615419672529
115,2011-03-21,9005.3,-0.0004550802495172368
116,2011-03-28,8984.6,-0.0022986463527032708
117,2011-04-04,9070.3,0.009538543730382987
118,2011-04-11,9077.5,0.0007937995435653988
119,2011-04-18,9094.1,0.0018286973285597252
120,2011-04-25,9016.5,-0.008533004915274756
121,2011-05-02,8997.9,-0.0020628847113625115
122,2011-05-09,9027.8,0.0033229975883262153
123,2011-05-16,9050.4,0.002503378453222238
124,2011-05-23,8998.5,-0.005734553168920686
125,2011-05-30,9017.1,0.0020670111685281434
126,2011-06-06,9094.4,0.008572600947089448
127,2011-06-13,9095.1,7.697044334986636e-05
128,2011-06-20,9105.3,0.0011214829963386297
129,2011-06-27,9117.1,0.0012959485135033422
130,2011-07-04,9251.5,0.014741529653069518
131,2011-07-11,9246.0,-0.0005944981894827617
132,2011-07-18,9244.6,-0.0001514168288989648
133,2011-07-25,9211.2,-0.003612919974904205
134,2011-08-01,9387.6,0.01915059927045326
135,2011-08-08,9460.5,0.007765563083216076
136,2011-08-15,9480.6,0.002124623434279327
137,2011-08-22,9458.9,-0.002288884669746749
138,2011-08-29,9437.3,-0.002283563627906049
139,2011-09-05,9521.1,0.00887965837686644
140,2011-09-12,9523.1,0.00021005976200227927
141,2011-09-19,9497.9,-0.0026461971416871233
142,2011-09-26,9448.5,-0.005201149727834586
143,2011-10-03,9538.8,0.00955707255119842
144,2011-10-10,9559.5,0.002170084287331786
145,2011-10-17,9596.6,0.003880956116951717
146,2011-10-24,9498.6,-0.010211950065648234
147,2011-10-31,9528.6,0.003158360179394748
148,2011-11-07,9636.7,0.011344793568834888
149,2011-11-14,9657.6,0.002168792221403537
150,2011-11-21,9620.6,-0.003831179589131928
151,2011-11-28,9616.6,-0.00041577448391993954
152,2011-12-05,9686.0,0.00721668781066076
153,2011-12-12,9717.5,0.003252116456741616
154,2011-12-19,9719.5,0.0002058142526371043
155,2011-12-26,9714.2,-0.0005452955398939086
156,2012-01-02,9826.7,0.01158098453809897
157,2012-01-09,9823.8,-0.00029511433136264476
158,2012-01-16,9805.5,-0.0018628229402063434
159,2012-01-23,9710.7,-0.00966804344500527
160,2012-01-30,9677.5,-0.0034189090384834087
161,2012-02-06,9764.7,0.00901059157840356
162,2012-02-13,9792.0,0.002795784816737701
163,2012-02-20,9791.6,-4.0849673202614234e-05
164,2012-02-27,9777.0,-0.0014910739817803886
165,2012-03-05,9887.8,0.011332719648153855
166,2012-03-12,9908.9,0.0021339428386497605
167,2012-03-19,9904.2,-0.0004743210649011953
168,2012-03-26,9866.8,-0.003776175763817502
169,2012-04-02,9959.8,0.009425548303401365
170,2012-04-09,10025.3,0.00657643727785695
171,2012-04-16,10026.5,0.0001196971661696633
172,2012-04-23,9888.5,-0.013763526654365976
